ID,Source,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Street,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-9170,Source2,2,2016-12-31 11:49:05,2016-12-31 12:18:36,37.144318,-121.991058,,,0.01,Accident and stalled vehicle on Hutchinson Rd at CA-35 Summit Rd.,Summit Rd,Los Gatos,Santa Cruz,CA,95033-9146,US,US/Pacific,KSJC,2016-12-31 11:53:00,54.0,,47.0,29.95,10.0,West,6.9,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day
A-9171,Source2,3,2016-12-31 12:14:56,2016-12-31 12:44:00,37.793339,-122.263535,,,0.01,#3 lane blocked due to accident on I-880 Northbound at Exit 41A 6th St.,I-880 N,Oakland,Alameda,CA,94607,US,US/Pacific,KOAK,2016-12-31 11:53:00,52.0,,61.0,29.97,10.0,NE,9.2,,Overcast,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-9172,Source2,2,2016-12-31 12:54:43,2016-12-31 13:23:51,37.681953,-121.343498,,,0.01,Accident on I-5 Northbound at Exit 452 Lehman Rd.,S Ahern Rd,Tracy,San Joaquin,CA,95304,US,US/Pacific,KSCK,2016-12-31 12:55:00,48.9,,77.0,29.94,10.0,West,6.9,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-9173,Source2,3,2016-12-31 13:23:28,2016-12-31 13:52:38,37.831745,-122.003883,,,0.01,Right hand shoulder blocked due to accident on I-680 Northbound at Exit 40 El Cerro Blvd.,I-680 N,Danville,Contra Costa,CA,94526,US,US/Pacific,KCCR,2016-12-31 12:53:00,50.0,,54.0,29.92,10.0,Calm,,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-9174,Source2,2,2016-12-31 13:56:50,2016-12-31 14:26:13,37.789162,-121.287292,,,0.01,Accident on CA-120 Eastbound at Yosemite Ave.,S Guthmiller Rd,Lathrop,San Joaquin,CA,95330,US,US/Pacific,KSCK,2016-12-31 13:55:00,50.0,,74.0,29.94,10.0,West,8.1,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-9175,Source2,2,2016-12-31 15:16:04,2016-12-31 15:45:43,37.98687,-122.314224,,,0.01,Accident on Richmond Pkwy at I-80.,Richmond Pkwy,Pinole,Contra Costa,CA,94564,US,US/Pacific,KCCR,2016-12-31 14:53:00,53.1,,50.0,29.9,10.0,SW,3.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-9176,Source2,2,2016-12-31 15:37:45,2016-12-31 16:07:12,37.407806,-122.067558,,,0.01,Accident on CA-85 Southbound at Exits 24B 24C US-101.,Bayshore Fwy S,Mountain View,Santa Clara,CA,94043,US,US/Pacific,KNUQ,2016-12-31 15:56:00,52.0,,50.0,29.94,10.0,North,10.4,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-9177,Source2,3,2016-12-31 15:51:46,2016-12-31 16:21:28,37.903862,-122.312912,,,0.01,Accident on I-80 Westbound at Exit 14A Central Ave.,I-80 W,Richmond,Contra Costa,CA,94804,US,US/Pacific,KCCR,2016-12-31 15:53:00,53.1,,50.0,29.89,10.0,NNW,5.8,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-9178,Source2,2,2016-12-31 15:57:22,2016-12-31 16:26:13,38.450535,-122.861427,,,0.01,Accident on Guerneville Rd at Vine Hill Rd.,Vine Hill Rd,Sebastopol,Sonoma,CA,95472,US,US/Pacific,KSTS,2016-12-31 15:53:00,54.0,,62.0,29.91,10.0,SSE,5.8,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-9179,Source2,2,2016-12-31 16:07:15,2016-12-31 16:36:49,37.898457,-122.637733,,,0.01,Accident on CA-1 Shoreline Hwy at Belvedere Ave.,Shoreline Hwy,Mill Valley,Marin,CA,94941,US,US/Pacific,KDVO,2016-12-31 15:55:00,55.4,,54.0,29.95,10.0,WNW,4.6,,Clear,False,False,False,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day
A-9180,Source2,2,2016-12-31 16:08:04,2016-12-31 16:37:26,37.49575,-121.923042,,,0.01,#2 lane blocked due to accident on CA-262 Mission Blvd Southbound at I-680.,Mission Blvd,Fremont,Alameda,CA,94539,US,US/Pacific,KNUQ,2016-12-31 15:56:00,52.0,,50.0,29.94,10.0,North,10.4,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-9181,Source2,2,2016-12-31 15:59:40,2016-12-31 16:44:26,39.234276,-121.064934,,,0.0,Accident on Slate Creek Rd at Douglas Ave.,Slate Creek Rd,Grass Valley,Nevada,CA,95945-5085,US,US/Pacific,KGOO,2016-12-31 15:55:00,48.2,,71.0,29.86,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-9182,Source2,2,2016-12-31 16:30:41,2016-12-31 17:00:19,37.976868,-122.520424,,,0.01,Accident on US-101 Northbound at Exit 452 Irwin St.,US-101 N,San Rafael,Marin,CA,94901,US,US/Pacific,KDVO,2016-12-31 15:55:00,55.4,,54.0,29.95,10.0,WNW,4.6,,Clear,False,True,False,False,False,False,False,False,False,False,True,False,False,Day,Day,Day,Day
A-9183,Source2,2,2016-12-31 16:28:36,2016-12-31 16:58:17,37.22657,-121.975113,,,0.01,Accident on CA-9 Los Gatos Saratoga Rd Eastbound at CA-17.,CA-17 S,Los Gatos,Santa Clara,CA,95032,US,US/Pacific,KSJC,2016-12-31 16:53:00,51.1,,56.0,29.94,10.0,WNW,10.4,,Mostly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-9184,Source2,3,2016-12-31 16:28:04,2016-12-31 16:57:36,38.580055,-121.505157,,,0.01,Exit lane blocked due to accident on I-5 Northbound at Exit 519B J St.,I-5 N,Sacramento,Sacramento,CA,95814,US,US/Pacific,KSAC,2016-12-31 16:53:00,48.9,,80.0,29.91,10.0,Calm,,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-9185,Source2,2,2016-12-31 16:29:28,2016-12-31 16:58:57,38.154987,-120.85257,,,0.01,Accident on CA-26 at Heinemann Dr.,S Highway 26,Valley Springs,Calaveras,CA,95252-9561,US,US/Pacific,KO22,2016-12-31 16:35:00,41.0,,93.0,29.9,10.0,Calm,,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-9186,Source2,3,2016-12-31 16:38:57,2016-12-31 17:08:45,37.63308,-121.343231,,,0.01,Accident on I-5 Southbound at CA-132 Vernalis Rd.,I-5 S,Tracy,San Joaquin,CA,95304,US,US/Pacific,KSCK,2016-12-31 16:55:00,46.0,43.1,83.0,29.92,10.0,WSW,5.8,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-9187,Source2,2,2016-12-31 16:41:07,2016-12-31 17:10:49,38.744061,-121.189156,,,0.01,Right hand shoulder blocked due to accident on Douglas Blvd Westbound at Barton Rd.,Douglas Blvd,Granite Bay,Placer,CA,95746-6221,US,US/Pacific,KMCC,2016-12-31 16:50:00,48.2,,76.0,29.93,7.0,SE,5.8,,Clear,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-9188,Source2,3,2016-12-31 17:25:56,2016-12-31 18:10:32,37.851658,-121.282875,,,0.01,Accident on I-5 Northbound at Exit 465 Roth Rd.,I-5 N,Lathrop,San Joaquin,CA,95330,US,US/Pacific,KSCK,2016-12-31 17:55:00,43.0,40.3,89.0,29.93,10.0,SW,4.6,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-9189,Source2,2,2016-12-31 17:20:11,2016-12-31 18:04:56,37.086796,-121.16787,,,0.01,Accident on CA-152 Pacheco Pass Hwy Westbound at CA-152 Pacheco Pass Hwy.,Pacheco Pass Hwy,Los Banos,Merced,CA,93635,US,US/Pacific,KMCE,2016-12-31 16:53:00,45.0,42.6,80.0,29.92,10.0,WNW,4.6,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-9190,Source2,2,2016-12-31 17:21:52,2016-12-31 18:05:33,38.405579,-120.645927,,,0.01,Accident on CA-88 near Tabeaud Rd.,State Highway 88,Pine Grove,Amador,CA,95665-9621,US,US/Pacific,KPVF,2016-12-31 17:15:00,39.2,,100.0,29.89,1.2,Calm,,,Overcast,False,False,False,False,False,False,False,False,False,True,False,False,False,Night,Night,Day,Day
A-9191,Source2,2,2016-12-31 18:36:45,2016-12-31 19:00:10,37.904404,-122.604019,,,0.01,Accident on Panoramic Hwy Southbound at Pan Toll Rd.,Pan Toll Rd,Mill Valley,Marin,CA,94941,US,US/Pacific,KDVO,2016-12-31 18:55:00,44.6,,81.0,29.95,10.0,Calm,,,Clear,True,False,False,False,False,False,False,False,True,True,False,False,False,Night,Night,Night,Night
A-9192,Source2,3,2016-12-31 19:02:39,2016-12-31 19:47:09,38.833828,-121.168556,,,0.01,Right hand shoulder closed due to accident on I-80 Eastbound near Exit 112 Penryn Rd.,Penryn Rd,Penryn,Placer,CA,95663,US,US/Pacific,KAUN,2016-12-31 18:55:00,37.4,,100.0,29.91,5.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-9193,Source2,2,2016-12-31 18:57:28,2016-12-31 19:44:15,38.091206,-122.233238,,,0.0,Accident on Coco Ct Southbound at San Miguel Rd.,San Miguel Rd,Vallejo,Solano,CA,94590-7362,US,US/Pacific,KAPC,2016-12-31 18:54:00,45.0,43.5,80.0,29.92,10.0,South,3.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-9194,Source2,3,2016-12-31 19:32:25,2016-12-31 20:01:34,37.842594,-122.2976,,,0.01,Accident on I-80 I-580 Westbound at Exit 9 I-580.,Eastshore Fwy W,Emeryville,Alameda,CA,94608,US,US/Pacific,KOAK,2016-12-31 19:53:00,50.0,,71.0,29.97,10.0,WNW,10.4,,Partly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-9195,Source2,2,2016-12-31 20:29:12,2016-12-31 20:58:40,37.505222,-122.481209,,,0.01,Accident on CA-1 Cabrillo Hwy Eastbound at Capistrano Rd.,Cabrillo Hwy N,Half Moon Bay,San Mateo,CA,94019,US,US/Pacific,KHAF,2016-12-31 20:35:00,41.0,,87.0,29.99,10.0,Calm,,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night
A-9196,Source2,3,2016-12-31 20:18:24,2016-12-31 21:03:06,38.460262,-121.49485,,,0.01,Accident on I-5 Northbound at Exit 510 Cosumnes River Blvd.,I-5 N,Sacramento,Sacramento,CA,95832,US,US/Pacific,KSAC,2016-12-31 19:53:00,43.0,39.5,89.0,29.94,10.0,SE,5.8,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-9197,Source2,3,2016-12-31 21:01:57,2016-12-31 21:31:57,37.589523,-122.05423,,,0.01,Accident on I-880 Northbound at Exit 22 Fremont Blvd.,I-880 N,Union City,Alameda,CA,94587,US,US/Pacific,KHWD,2016-12-31 20:54:00,45.0,43.5,68.0,29.99,8.0,East,3.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-9198,Source2,3,2016-12-31 21:07:56,2016-12-31 21:37:32,37.598789,-122.060852,,,0.01,Accident on I-880 Northbound at Exit 23 Alvarado Niles Rd.,Alvarado Niles Rd,Union City,Alameda,CA,94587,US,US/Pacific,KHWD,2016-12-31 20:54:00,45.0,43.5,68.0,29.99,8.0,East,3.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-9199,Source2,2,2016-12-31 21:44:55,2016-12-31 22:29:36,38.640381,-121.481422,,,0.01,Accident on Northgate Blvd near I-80.,I-80 W,Sacramento,Sacramento,CA,95834,US,US/Pacific,KMCC,2016-12-31 21:50:00,41.0,35.8,93.0,29.94,8.0,SE,8.1,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-9200,Source2,2,2016-12-31 21:44:18,2016-12-31 22:29:01,38.668587,-121.372437,,,0.0,Accident on Palm Ave at Roseville Rd.,Palm Ave,Sacramento,Sacramento,CA,95842-3304,US,US/Pacific,KMCC,2016-12-31 21:50:00,41.0,35.8,93.0,29.94,8.0,SE,8.1,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-9201,Source2,2,2016-12-31 21:51:39,2016-12-31 22:36:00,37.63847,-120.884125,,,0.01,Accident on CA-132 Yosemite Blvd at Bent Rd.,Yosemite Blvd,Modesto,Stanislaus,CA,95357-1834,US,US/Pacific,KMOD,2016-12-31 21:53:00,37.0,33.3,89.0,29.95,4.0,ESE,4.6,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-9202,Source2,2,2016-12-31 21:45:25,2016-12-31 22:33:38,37.550552,-122.022476,,,0.0,Accident on San Pedro Dr at Balboa Way.,San Pedro Dr,Fremont,Alameda,CA,94536-6406,US,US/Pacific,KPAO,2016-12-31 20:47:00,44.6,41.4,81.0,29.97,10.0,West,5.8,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-9203,Source2,2,2016-12-31 22:12:34,2016-12-31 22:41:58,37.43536,-122.243446,,,0.01,Accident on CA-84 Woodside Rd Eastbound at I-280.,I-280 S,Redwood City,San Mateo,CA,94062,US,US/Pacific,KSQL,2016-12-31 22:15:00,44.6,,76.0,29.99,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night
A-9204,Source2,2,2016-12-31 22:20:24,2016-12-31 22:49:51,37.733204,-122.032341,,,0.0,Accident on Norris Canyon Rd Southbound at Crow Canyon Rd.,Crow Canyon Rd,Castro Valley,Alameda,CA,94552,US,US/Pacific,KHWD,2016-12-31 21:54:00,42.1,38.4,73.0,29.99,7.0,East,5.8,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-9205,Source2,2,2016-12-31 22:41:55,2016-12-31 23:27:25,37.989994,-122.32869,,,0.01,Accident on Richmond Pkwy Westbound at Lakeside Dr.,Richmond Pkwy,San Pablo,Contra Costa,CA,94806-1900,US,US/Pacific,KCCR,2016-12-31 22:53:00,46.0,41.4,71.0,29.91,10.0,South,9.2,,Clear,False,False,True,False,False,False,False,False,True,False,False,True,False,Night,Night,Night,Night
A-9206,Source2,2,2016-12-31 23:02:55,2016-12-31 23:32:32,37.255756,-121.875954,,,0.01,Accident on CA-85 Southbound at Exit 6 Almaden Expy.,Almaden Expy,San Jose,Santa Clara,CA,95118,US,US/Pacific,KRHV,2016-12-31 21:47:00,42.8,40.1,76.0,29.99,10.0,SSE,4.6,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-9207,Source2,3,2017-01-01 00:17:36,2017-01-01 00:47:12,37.925392,-122.320595,,,0.01,Accident on I-80 Westbound at Exit 15 Cutting Blvd.,I-80 E,El Cerrito,Contra Costa,CA,94530,US,US/Pacific,KCCR,2017-01-01 00:53:00,44.1,40.8,79.0,29.91,10.0,WSW,5.8,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night
A-9208,Source2,3,2017-01-01 00:26:08,2017-01-01 01:16:06,37.878185,-122.307175,,,0.01,Accident on I-580 Southbound at Exit 12 I-80 I-580.,I-580 W,Berkeley,Alameda,CA,94710,US,US/Pacific,KOAK,2017-01-01 00:53:00,51.1,,83.0,29.97,10.0,West,11.5,,Overcast,False,False,True,False,False,False,False,False,False,True,False,False,False,Night,Night,Night,Night
A-9209,Source2,2,2017-01-01 00:53:41,2017-01-01 01:22:35,38.01482,-121.640579,,,0.0,Accident on Taylor Rd Southbound at Bethel Island St.,Taylor Ln,Oakley,Contra Costa,CA,94561,US,US/Pacific,KCCR,2017-01-01 00:53:00,44.1,40.8,79.0,29.91,10.0,WSW,5.8,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-9210,Source2,3,2017-01-01 01:18:51,2017-01-01 01:48:01,37.912056,-122.323982,,,0.01,Lane blocked and queueing traffic due to accident on I-580 Eastbound at Exit 11 Bayview Ave.,Bayview Ave,Richmond,Contra Costa,CA,94804,US,US/Pacific,KCCR,2017-01-01 01:11:00,44.1,42.5,82.0,29.95,9.0,SW,3.5,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-9211,Source2,3,2017-01-01 01:20:12,2017-01-01 01:49:47,37.925392,-122.320595,,,0.01,Queueing traffic due to accident on I-80 Westbound at Exit 15 Cutting Blvd.,I-80 E,El Cerrito,Contra Costa,CA,94530,US,US/Pacific,KCCR,2017-01-01 01:11:00,44.1,42.5,82.0,29.95,9.0,SW,3.5,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night
A-9212,Source2,2,2017-01-01 02:28:37,2017-01-01 03:12:53,38.337212,-122.977226,,,0.01,Accident on CA-1 Valley Ford Rd near Bodega Hwy.,S Highway 1,Bodega Bay,Sonoma,CA,94923-9711,US,US/Pacific,KSTS,2017-01-01 02:30:00,36.0,33.3,100.0,29.93,1.8,WNW,3.5,,Overcast,False,False,False,False,False,False,False,False,False,True,False,False,False,Night,Night,Night,Night
A-9213,Source2,2,2017-01-01 02:22:05,2017-01-01 03:06:27,38.657677,-122.832161,,,0.01,Accident on Alexander Valley Rd at Soda Rock Ln.,Alexander Valley Rd,Healdsburg,Sonoma,CA,95448,US,US/Pacific,KSTS,2017-01-01 02:30:00,36.0,33.3,100.0,29.93,1.8,WNW,3.5,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-9214,Source2,2,2017-01-01 02:54:00,2017-01-01 03:38:19,38.316414,-122.896492,,,0.01,Accident on Valley Ford Rd near CA-1 Valley Ford Rd.,Valley Ford Rd,Petaluma,Sonoma,CA,94952-9220,US,US/Pacific,KO69,2017-01-01 02:55:00,35.6,30.7,100.0,29.96,1.2,NW,5.8,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-9215,Source2,3,2017-01-01 03:05:06,2017-01-01 03:48:35,37.564159,-122.039009,,,0.01,Shoulder blocked on exit ramp due to accident on I-880 Northbound for CA-84.,I-880 N,Fremont,Alameda,CA,94555,US,US/Pacific,KHWD,2017-01-01 02:54:00,51.1,,66.0,30.0,10.0,West,9.2,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-9216,Source2,3,2017-01-01 03:29:36,2017-01-01 04:13:53,37.318039,-121.940125,,,0.01,#1 lane blocked due to accident on I-880 Northbound at CA-17.,I-880 N,San Jose,Santa Clara,CA,95128,US,US/Pacific,KSJC,2017-01-01 03:53:00,43.0,40.3,76.0,29.99,10.0,ESE,4.6,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-9217,Source2,2,2017-01-01 03:27:23,2017-01-01 04:11:49,37.294281,-121.938446,,,0.01,Accident on CA-17 Northbound after Hamilton Ave.,CA-17 S,Campbell,Santa Clara,CA,95008,US,US/Pacific,KSJC,2017-01-01 03:53:00,43.0,40.3,76.0,29.99,10.0,ESE,4.6,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-9218,Source2,2,2017-01-02 14:24:05,2017-01-02 15:08:51,38.234737,-122.664314,,,0.01,Accident on Bodega Ave at Cleveland Ln.,Bodega Ave,Petaluma,Sonoma,CA,94952-1748,US,US/Pacific,KO69,2017-01-02 14:15:00,46.4,45.2,76.0,30.02,10.0,NNW,3.5,,Overcast,False,False,False,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day
A-9219,Source2,2,2017-01-02 14:22:04,2017-01-02 15:07:25,38.246796,-122.627808,,,0.01,#1 lane blocked due to accident on US-101 Northbound at Exit 474 Washington St.,E Washington St,Petaluma,Sonoma,CA,94952,US,US/Pacific,KO69,2017-01-02 14:15:00,46.4,45.2,76.0,30.02,10.0,NNW,3.5,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-9220,Source2,2,2017-01-02 14:37:22,2017-01-02 15:06:53,38.192196,-122.543053,,,0.0,Accident on Lakeville Hwy at Old Lakeville No 2 Rd.,Old Lakeville No 2 Rd,Petaluma,Sonoma,CA,94954,US,US/Pacific,KO69,2017-01-02 14:35:00,46.4,45.2,81.0,30.03,10.0,NW,3.5,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-9221,Source2,3,2017-01-02 13:17:06,2017-01-02 15:18:13,37.732292,-122.414909,,,0.01,Accident on I-280 Southbound at Exit 53 Alemany Blvd. On the median.,I-280 S,San Francisco,San Francisco,CA,94110,US,US/Pacific,KSFO,2017-01-02 12:56:00,52.0,,61.0,30.02,10.0,SSW,15.0,,Overcast,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-9222,Source2,3,2017-01-02 14:39:15,2017-01-02 15:08:37,38.211773,-122.144753,,,0.01,Right hand shoulder blocked due to accident on I-80 Eastbound at Exit 39B CA-12.,I-80 E,Fairfield,Solano,CA,94534,US,US/Pacific,KAPC,2017-01-02 14:54:00,52.0,,66.0,29.98,10.0,SW,12.7,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-9223,Source2,2,2017-01-02 14:32:24,2017-01-02 15:17:04,37.360653000000006,-121.915985,,,0.01,Accident on CA-87 Guadalupe Pkwy Northbound at Exit 8 Skyport Dr.,Guadalupe Pkwy N,San Jose,Santa Clara,CA,95110,US,US/Pacific,KSJC,2017-01-02 14:53:00,50.0,,77.0,30.04,10.0,ESE,8.1,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-9224,Source2,3,2017-01-02 14:40:12,2017-01-02 15:09:42,37.708939,-121.723686,,,0.01,Accident on I-580 Westbound at Exit 55 Vasco Rd. On the median.,I-580 E,Livermore,Alameda,CA,94551,US,US/Pacific,KLVK,2017-01-02 14:53:00,48.0,,71.0,30.02,10.0,SSW,8.1,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-9225,Source2,2,2017-01-02 14:50:01,2017-01-02 15:21:00,38.645535,-121.377678,,,0.01,Right hand shoulder blocked due to accident on I-80 Bus Southbound at Exits 14A 14B I-80.,Capital City Fwy W,Sacramento,Sacramento,CA,95841,US,US/Pacific,KMCC,2017-01-02 14:50:00,46.4,42.4,81.0,30.03,10.0,SSE,8.1,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-9226,Source2,3,2017-01-02 12:04:45,2017-01-02 15:20:00,37.956276,-121.32296,,,0.01,Two lanes blocked due to accident on I-5 Northbound at Exit 474A Monte Diablo Ave.,I-5 N,Stockton,San Joaquin,CA,95203,US,US/Pacific,KSCK,2017-01-02 11:55:00,48.9,,80.0,30.03,10.0,SSE,11.5,,Mostly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-9227,Source2,2,2017-01-02 14:51:10,2017-01-02 15:22:00,37.885841,-121.276573,,,0.01,Accident on Hospital Rd at El Dorado St.,E County Hospital Rd,French Camp,San Joaquin,CA,95231,US,US/Pacific,KSCK,2017-01-02 14:55:00,50.0,,80.0,30.03,10.0,SSE,10.4,0.0,Overcast,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-9228,Source2,2,2017-01-02 14:26:07,2017-01-02 15:27:00,38.623131,-121.266632,,,0.01,Right lane blocked due to accident on County Hwy-E2 Sunrise Blvd Northbound at Gold Express Dr.,Trinity River Dr,Rancho Cordova,Sacramento,CA,95670-2961,US,US/Pacific,KMHR,2017-01-02 14:45:00,44.6,38.8,87.0,30.01,10.0,South,11.5,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-9229,Source2,2,2017-01-02 14:25:11,2017-01-02 15:25:00,38.195381,-120.679306,,,0.01,Accident on CA-49 Saint Charles St at Snyder Ct.,E Saint Charles St,San Andreas,Calaveras,CA,95249,US,US/Pacific,KO22,2017-01-02 14:15:00,41.0,36.4,87.0,30.04,2.5,SSE,6.9,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-9230,Source2,3,2017-01-02 13:41:40,2017-01-02 15:12:00,39.326,-120.600555,,,0.01,Accident on I-80 Westbound after Exit 161 CA-20.,I-80 W,Soda Springs,Nevada,CA,95728,US,US/Pacific,KBLU,2017-01-02 13:52:00,25.0,10.6,96.0,29.95,0.2,South,20.7,0.02,Snow,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-9231,Source2,3,2017-01-02 14:56:37,2017-01-02 15:26:08,37.690868,-122.470581,,,0.01,Right lane blocked due to accident on I-280 Southbound near Exit 48 Junipero Serra Blvd.,I-280 S,Daly City,San Mateo,CA,94015,US,US/Pacific,KSFO,2017-01-02 14:56:00,52.0,,61.0,30.02,10.0,South,11.5,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-9232,Source2,3,2017-01-02 14:59:48,2017-01-02 15:29:33,37.608707,-122.068192,,,0.01,Accident on I-880 Southbound at Exit 24 Whipple Rd.,Nimitz Fwy S,Union City,Alameda,CA,94587,US,US/Pacific,KHWD,2017-01-02 14:54:00,52.0,,61.0,30.05,10.0,South,10.4,,Overcast,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-9233,Source2,2,2017-01-02 15:01:39,2017-01-02 15:31:12,37.885841,-121.276573,,,0.01,Accident on El Dorado St at Hospital Rd.,E County Hospital Rd,French Camp,San Joaquin,CA,95231,US,US/Pacific,KSCK,2017-01-02 14:55:00,50.0,,80.0,30.03,10.0,SSE,10.4,0.0,Overcast,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-9234,Source2,3,2017-01-02 15:08:45,2017-01-02 15:53:07,37.327217,-121.881058,,,0.61,Right hand shoulder closed due to accident on I-280 Northbound between Exits 1 1B 2 11th St and Exit 2A 4th St.,S 3rd St,San Jose,Santa Clara,CA,95112,US,US/Pacific,KSJC,2017-01-02 14:53:00,50.0,,77.0,30.04,10.0,ESE,8.1,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
